,Unnamed: 0_x,Unnamed: 0_x_x,geometry,index_right_x_x,Unnamed: 0.1_x_x,stationId_x_x,x_x_x,y_x_x,minTempJanuary,minTempFebruary,minTempMarch,minTempApril,minTempMay,minTempJune,minTempJuly,minTempAugust,minTempSeptember,minTempOctober,minTempNovember,minTempDecember,Unnamed: 0_y_x,index_right_y_x,Unnamed: 0.1_y_x,stationId_y_x,x_y_x,y_y_x,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember,Unnamed: 0_y,Unnamed: 0_x_y,index_right_x_y,Unnamed: 0.1_x_y,stationId_x_y,x_x_y,y_x_y,rainJanuary,rainFebruary,rainMarch,rainApril,rainMay,rainJune,rainJuly,rainAugust,rainSeptember,rainOctober,rainNovember,rainDecember,Unnamed: 0_y_y,index_right_y_y,Unnamed: 0.1_y_y,stationId_y_y,x_y_y,y_y_y,sunJanuary,sunFebruary,sunMarch,sunApril,sunMay,sunJune,sunJuly,sunAugust,sunSeptember,sunOctober,sunNovember,sunDecember
520,520,605,"POLYGON ((1058433.434877821 7566684.861747535, 1058433.434877821 7576684.861747535, 1048433.434877821 7576684.861747535, 1048433.434877821 7566684.861747535, 1058433.434877821 7566684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,605,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,520,605,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,605,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
521,521,606,"POLYGON ((1058433.434877821 7576684.861747535, 1058433.434877821 7586684.861747535, 1048433.434877821 7586684.861747535, 1048433.434877821 7576684.861747535, 1058433.434877821 7576684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,606,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,521,606,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,606,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
522,522,607,"POLYGON ((1058433.434877821 7586684.861747535, 1058433.434877821 7596684.861747535, 1048433.434877821 7596684.861747535, 1048433.434877821 7586684.861747535, 1058433.434877821 7586684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,607,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,522,607,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,607,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
523,523,608,"POLYGON ((1058433.434877821 7596684.861747535, 1058433.434877821 7606684.861747535, 1048433.434877821 7606684.861747535, 1048433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,608,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,523,608,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,608,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
524,524,609,"POLYGON ((1058433.434877821 7606684.861747535, 1058433.434877821 7616684.861747535, 1048433.434877821 7616684.861747535, 1048433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,609,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,524,609,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,609,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
525,525,610,"POLYGON ((1058433.434877821 7616684.861747535, 1058433.434877821 7626684.861747535, 1048433.434877821 7626684.861747535, 1048433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,610,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,525,610,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,610,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
526,526,611,"POLYGON ((1058433.434877821 7626684.861747535, 1058433.434877821 7636684.861747535, 1048433.434877821 7636684.861747535, 1048433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,611,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,526,611,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,611,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
527,527,653,"POLYGON ((1068433.434877821 7566684.861747535, 1068433.434877821 7576684.861747535, 1058433.434877821 7576684.861747535, 1058433.434877821 7566684.861747535, 1068433.434877821 7566684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,653,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,527,653,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,653,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
528,528,654,"POLYGON ((1068433.434877821 7576684.861747535, 1068433.434877821 7586684.861747535, 1058433.434877821 7586684.861747535, 1058433.434877821 7576684.861747535, 1068433.434877821 7576684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,654,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,528,654,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,654,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
529,529,655,"POLYGON ((1068433.434877821 7586684.861747535, 1068433.434877821 7596684.861747535, 1058433.434877821 7596684.861747535, 1058433.434877821 7586684.861747535, 1068433.434877821 7586684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,655,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,529,655,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,655,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
530,530,656,"POLYGON ((1068433.434877821 7596684.861747535, 1068433.434877821 7606684.861747535, 1058433.434877821 7606684.861747535, 1058433.434877821 7596684.861747535, 1068433.434877821 7596684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,656,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,530,656,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,656,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
531,531,657,"POLYGON ((1068433.434877821 7606684.861747535, 1068433.434877821 7616684.861747535, 1058433.434877821 7616684.861747535, 1058433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,657,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,531,657,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,657,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
532,532,658,"POLYGON ((1068433.434877821 7616684.861747535, 1068433.434877821 7626684.861747535, 1058433.434877821 7626684.861747535, 1058433.434877821 7616684.861747535, 1068433.434877821 7616684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,658,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,532,658,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,658,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
533,533,701,"POLYGON ((1078433.434877821 7586684.861747535, 1078433.434877821 7596684.861747535, 1068433.434877821 7596684.861747535, 1068433.434877821 7586684.861747535, 1078433.434877821 7586684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,701,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,533,701,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,701,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
534,534,702,"POLYGON ((1078433.434877821 7596684.861747535, 1078433.434877821 7606684.861747535, 1068433.434877821 7606684.861747535, 1068433.434877821 7596684.861747535, 1078433.434877821 7596684.861747535))",21,21,6068,9.1811,56.0939,-11.45,-9.35,-8.399999999999999,-5.4,-2.1,4.2,2.6,4.4,2.9,-0.6,-4.2,-6.8,702,12,12,6068,9.1811,56.0939,9.4,6.95,14.35,15.7,26.5,25.1,24.4,25.1,21.3,17.9,13.0,10.4,534,702,20,20,6068,9.1811,56.0939,3.65,4.35,4.05,4.3,3.9,4.0,3.3,3.2,2.8,4.0,3.2,4.05,702,10,10,6068,9.1811,56.0939,53.9,72.22500000000001,105.375,171.0666666666667,212.9,184.9333333333333,168.36666666666667,186.0333333333333,148.33333333333334,76.56666666666668,61.96666666666666,41.53333333333333
535,535,389,"POLYGON ((1008433.434877821 7686684.861747535, 1008433.434877821 7696684.861747535, 998433.4348778214 7696684.861747535, 998433.4348778214 7686684.861747535, 1008433.434877821 7686684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,389,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,535,389,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,389,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
536,536,390,"POLYGON ((1008433.434877821 7696684.861747535, 1008433.434877821 7706684.861747535, 998433.4348778214 7706684.861747535, 998433.4348778214 7696684.861747535, 1008433.434877821 7696684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,390,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,536,390,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,390,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
537,537,431,"POLYGON ((1018433.434877821 7666684.861747535, 1018433.434877821 7676684.861747535, 1008433.434877821 7676684.861747535, 1008433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,431,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,537,431,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,431,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
538,538,432,"POLYGON ((1018433.434877821 7676684.861747535, 1018433.434877821 7686684.861747535, 1008433.434877821 7686684.861747535, 1008433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,432,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,538,432,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,432,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
539,539,433,"POLYGON ((1018433.434877821 7686684.861747535, 1018433.434877821 7696684.861747535, 1008433.434877821 7696684.861747535, 1008433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,433,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,539,433,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,433,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
540,540,434,"POLYGON ((1018433.434877821 7696684.861747535, 1018433.434877821 7706684.861747535, 1008433.434877821 7706684.861747535, 1008433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,434,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,540,434,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,434,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
541,541,435,"POLYGON ((1018433.434877821 7706684.861747535, 1018433.434877821 7716684.861747535, 1008433.434877821 7716684.861747535, 1008433.434877821 7706684.861747535, 1018433.434877821 7706684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,435,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,541,435,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,435,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
542,542,436,"POLYGON ((1018433.434877821 7716684.861747535, 1018433.434877821 7726684.861747535, 1008433.434877821 7726684.861747535, 1008433.434877821 7716684.861747535, 1018433.434877821 7716684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,436,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,542,436,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,436,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
543,543,437,"POLYGON ((1018433.434877821 7726684.861747535, 1018433.434877821 7736684.861747535, 1008433.434877821 7736684.861747535, 1008433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,437,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,543,437,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,437,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
544,544,474,"POLYGON ((1028433.434877821 7656684.861747535, 1028433.434877821 7666684.861747535, 1018433.434877821 7666684.861747535, 1018433.434877821 7656684.861747535, 1028433.434877821 7656684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,474,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,544,474,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,474,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
545,545,475,"POLYGON ((1028433.434877821 7666684.861747535, 1028433.434877821 7676684.861747535, 1018433.434877821 7676684.861747535, 1018433.434877821 7666684.861747535, 1028433.434877821 7666684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,475,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,545,475,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,475,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
546,546,476,"POLYGON ((1028433.434877821 7676684.861747535, 1028433.434877821 7686684.861747535, 1018433.434877821 7686684.861747535, 1018433.434877821 7676684.861747535, 1028433.434877821 7676684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,476,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,546,476,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,476,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
547,547,477,"POLYGON ((1028433.434877821 7686684.861747535, 1028433.434877821 7696684.861747535, 1018433.434877821 7696684.861747535, 1018433.434877821 7686684.861747535, 1028433.434877821 7686684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,477,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,547,477,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,477,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
548,548,478,"POLYGON ((1028433.434877821 7716684.861747535, 1028433.434877821 7726684.861747535, 1018433.434877821 7726684.861747535, 1018433.434877821 7716684.861747535, 1028433.434877821 7716684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,478,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,548,478,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,478,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
549,549,479,"POLYGON ((1028433.434877821 7726684.861747535, 1028433.434877821 7736684.861747535, 1018433.434877821 7736684.861747535, 1018433.434877821 7726684.861747535, 1028433.434877821 7726684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,479,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,549,479,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,479,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
550,550,480,"POLYGON ((1028433.434877821 7736684.861747535, 1028433.434877821 7746684.861747535, 1018433.434877821 7746684.861747535, 1018433.434877821 7736684.861747535, 1028433.434877821 7736684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,480,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,550,480,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,480,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
551,551,481,"POLYGON ((1028433.434877821 7746684.861747535, 1028433.434877821 7756684.861747535, 1018433.434877821 7756684.861747535, 1018433.434877821 7746684.861747535, 1028433.434877821 7746684.861747535))",35,35,6065,9.5067,56.7558,-8.5,-9.2,-7.399999999999999,-3.7,-0.1,7.5,6.3,5.7,3.8,-0.4,-3.1,-4.4,481,14,14,6065,9.5067,56.7558,9.1,6.4,13.6,15.5,26.6,24.6,23.9,24.0,19.1,16.6,12.6,10.0,551,481,8,8,6065,9.5067,56.7558,3.95,4.6,4.75,5.1,3.8,4.6,3.5,3.3,3.0,4.3,3.6,4.45,481,18,18,6065,9.5067,56.7558,57.63333333333333,77.02499999999999,106.125,182.5666666666667,222.96666666666667,213.9,182.2,188.76666666666665,155.13333333333333,83.43333333333334,59.43333333333334,44.333333333333336
